Route ID,Route Name,Bus ID,Bus Name,Stop ID,Stop Name,Seconds after midnight,Time
48,Intercampus (I),29724,29724,155,Patten Gym,37234,2016-09-13 10:20:34.999026
48,Intercampus (I),29913,29730,159,Chicago/Sheridan,37275,2016-09-13 10:21:15.985497
48,Intercampus (I),29732,29732,242,Ward Building,37387,2016-09-13 10:23:07.501808
48,Intercampus (I),29913,29730,308,Chicago/Grove,37498,2016-09-13 10:24:58.988431
48,Intercampus (I),29913,29730,239,Chicago/Greenleaf,37590,2016-09-13 10:26:30.486463
48,Intercampus (I),29913,29730,240,Chicago/Main,37661,2016-09-13 10:27:41.678433
48,Intercampus (I),29727,29727,253,Ryan Field,38055,2016-09-13 10:34:15.260814
48,Intercampus (I),29727,29727,226,Central/Jackson (eastbound),38166,2016-09-13 10:36:06.751760
48,Intercampus (I),29727,29727,300,Central L Station (eastbound),38248,2016-09-13 10:37:28.114844
48,Intercampus (I),29913,29730,241,Sheridan/Loyola (southbound),38329,2016-09-13 10:38:49.440083
48,Intercampus (I),29727,29727,307,Noyes L Station,38380,2016-09-13 10:39:40.483106
48,Intercampus (I),29728,29728,301,Sheridan/Loyola (northbound),38401,2016-09-13 10:40:01.303700
48,Intercampus (I),29727,29727,306,Ridge/Civic Center,38442,2016-09-13 10:40:42.282078
48,Intercampus (I),29727,29727,294,Emerson/Maple,38533,2016-09-13 10:42:13.676846
48,Intercampus (I),29727,29727,183,Sherman/Emerson,38665,2016-09-13 10:44:25.417824
48,Intercampus (I),29727,29727,309,Sherman/Foster,38696,2016-09-13 10:44:56.289331
48,Intercampus (I),29727,29727,316,Sherman/Gaffield,38737,2016-09-13 10:45:37.262849
48,Intercampus (I),29727,29727,161,Sheridan/Noyes,38899,2016-09-13 10:48:19.171047
48,Intercampus (I),29728,29728,313,Chicago/Kedzie,38940,2016-09-13 10:49:00.170714
48,Intercampus (I),29728,29728,314,Chicago/Lee,39021,2016-09-13 10:50:21.659200
48,Intercampus (I),29727,29727,160,Sheridan/Foster,39022,2016-09-13 10:50:22.346763
48,Intercampus (I),29727,29727,159,Chicago/Sheridan,39164,2016-09-13 10:52:44.071432
48,Intercampus (I),29728,29728,157,Chicago/Davis,39245,2016-09-13 10:54:05.317030
48,Intercampus (I),29727,29727,308,Chicago/Grove,39316,2016-09-13 10:55:16.487505
48,Intercampus (I),29728,29728,152,Weber Arch,39407,2016-09-13 10:56:47.776166
48,Intercampus (I),29727,29727,239,Chicago/Greenleaf,39468,2016-09-13 10:57:48.985093
48,Intercampus (I),29728,29728,153,Jacobs Center,39499,2016-09-13 10:58:19.918221
48,Intercampus (I),29727,29727,240,Chicago/Main,39540,2016-09-13 10:59:00.918551
48,Intercampus (I),29728,29728,154,Tech Institute,39551,2016-09-13 10:59:11.665150
48,Intercampus (I),29728,29728,155,Patten Gym,39622,2016-09-13 11:00:22.898458
48,Intercampus (I),29728,29728,282,Central L Station (westbound),39754,2016-09-13 11:02:34.532138
48,Intercampus (I),29913,29730,242,Ward Building,39755,2016-09-13 11:02:35.228569
48,Intercampus (I),29728,29728,252,Central/Jackson (westbound),39826,2016-09-13 11:03:46.481534
48,Intercampus (I),29724,29724,253,Ryan Field,39998,2016-09-13 11:06:38.396440
48,Intercampus (I),29727,29727,241,Sheridan/Loyola (southbound),40190,2016-09-13 11:09:50.425987
48,Intercampus (I),29724,29724,307,Noyes L Station,40291,2016-09-13 11:11:31.803088
48,Intercampus (I),29724,29724,306,Ridge/Civic Center,40363,2016-09-13 11:12:43.012369
48,Intercampus (I),29724,29724,294,Emerson/Maple,40464,2016-09-13 11:14:24.423269
48,Intercampus (I),29724,29724,183,Sherman/Emerson,40666,2016-09-13 11:17:46.501475
48,Intercampus (I),29724,29724,309,Sherman/Foster,40697,2016-09-13 11:18:17.414449
48,Intercampus (I),29724,29724,316,Sherman/Gaffield,40778,2016-09-13 11:19:38.662259
48,Intercampus (I),29724,29724,161,Sheridan/Noyes,40869,2016-09-13 11:21:09.995956
48,Intercampus (I),29724,29724,160,Sheridan/Foster,41021,2016-09-13 11:23:41.742713
48,Intercampus (I),29913,29730,301,Sheridan/Loyola (northbound),41032,2016-09-13 11:23:52.474518
48,Intercampus (I),29724,29724,159,Chicago/Sheridan,41174,2016-09-13 11:26:14.155184
48,Intercampus (I),29724,29724,308,Chicago/Grove,41295,2016-09-13 11:28:15.802284
48,Intercampus (I),29724,29724,239,Chicago/Greenleaf,41437,2016-09-13 11:30:37.472301
48,Intercampus (I),29727,29727,242,Ward Building,41448,2016-09-13 11:30:48.228959
48,Intercampus (I),29724,29724,240,Chicago/Main,41499,2016-09-13 11:31:39.274902
48,Intercampus (I),29913,29730,313,Chicago/Kedzie,41560,2016-09-13 11:32:40.364709
48,Intercampus (I),29913,29730,314,Chicago/Lee,41772,2016-09-13 11:36:12.586368
48,Intercampus (I),29913,29730,157,Chicago/Davis,41964,2016-09-13 11:39:24.716007
48,Intercampus (I),29724,29724,241,Sheridan/Loyola (southbound),42076,2016-09-13 11:41:16.230438
48,Intercampus (I),29913,29730,152,Weber Arch,42197,2016-09-13 11:43:17.747002
48,Intercampus (I),29913,29730,153,Jacobs Center,42289,2016-09-13 11:44:49.086254
48,Intercampus (I),29913,29730,154,Tech Institute,42350,2016-09-13 11:45:50.186924
48,Intercampus (I),29913,29730,155,Patten Gym,42421,2016-09-13 11:47:01.380035
48,Intercampus (I),29913,29730,282,Central L Station (westbound),42532,2016-09-13 11:48:52.884853
48,Intercampus (I),29913,29730,252,Central/Jackson (westbound),42664,2016-09-13 11:51:04.502980
48,Intercampus (I),29727,29727,301,Sheridan/Loyola (northbound),42937,2016-09-13 11:55:37.198558
48,Intercampus (I),29728,29728,300,Central L Station (eastbound),43008,2016-09-13 11:56:48.461927
48,Intercampus (I),29728,29728,307,Noyes L Station,43281,2016-09-13 12:01:21.172965
48,Intercampus (I),29728,29728,306,Ridge/Civic Center,43362,2016-09-13 12:02:42.483254
48,Intercampus (I),29724,29724,242,Ward Building,43393,2016-09-13 12:03:13.411363
48,Intercampus (I),29728,29728,294,Emerson/Maple,43504,2016-09-13 12:05:04.982891
48,Intercampus (I),29728,29728,183,Sherman/Emerson,43626,2016-09-13 12:07:06.554851
48,Intercampus (I),29728,29728,309,Sherman/Foster,43667,2016-09-13 12:07:47.564674
48,Intercampus (I),29728,29728,316,Sherman/Gaffield,43728,2016-09-13 12:08:48.683917
48,Intercampus (I),29727,29727,313,Chicago/Kedzie,43799,2016-09-13 12:09:59.916099
48,Intercampus (I),29728,29728,161,Sheridan/Noyes,43840,2016-09-13 12:10:40.978563
48,Intercampus (I),29727,29727,314,Chicago/Lee,43871,2016-09-13 12:11:11.976098
48,Intercampus (I),29728,29728,160,Sheridan/Foster,44013,2016-09-13 12:13:33.707761
48,Intercampus (I),29727,29727,157,Chicago/Davis,44095,2016-09-13 12:14:55.071769
48,Intercampus (I),29728,29728,159,Chicago/Sheridan,44156,2016-09-13 12:15:56.214444
48,Intercampus (I),29727,29727,152,Weber Arch,44308,2016-09-13 12:18:28.039426
48,Intercampus (I),29728,29728,308,Chicago/Grove,44359,2016-09-13 12:19:19.125571
48,Intercampus (I),29727,29727,153,Jacobs Center,44359,2016-09-13 12:19:19.881909
48,Intercampus (I),29727,29727,154,Tech Institute,44451,2016-09-13 12:20:51.467612
48,Intercampus (I),29728,29728,239,Chicago/Greenleaf,44532,2016-09-13 12:22:12.884125
48,Intercampus (I),29727,29727,155,Patten Gym,44533,2016-09-13 12:22:13.629834
48,Intercampus (I),29728,29728,240,Chicago/Main,44645,2016-09-13 12:24:05.207276
48,Intercampus (I),29727,29727,282,Central L Station (westbound),44676,2016-09-13 12:24:36.088332
48,Intercampus (I),29727,29727,252,Central/Jackson (westbound),44727,2016-09-13 12:25:27.174059
48,Intercampus (I),29724,29724,301,Sheridan/Loyola (northbound),44879,2016-09-13 12:27:59.000109
48,Intercampus (I),29727,29727,253,Ryan Field,45040,2016-09-13 12:30:40.956243
48,Intercampus (I),29913,29730,253,Ryan Field,45071,2016-09-13 12:31:11.862548
48,Intercampus (I),29913,29730,226,Central/Jackson (eastbound),45304,2016-09-13 12:35:04.321607
48,Intercampus (I),29913,29730,300,Central L Station (eastbound),45355,2016-09-13 12:35:55.335276
48,Intercampus (I),29728,29728,241,Sheridan/Loyola (southbound),45376,2016-09-13 12:36:16.122547
48,Intercampus (I),29724,29724,313,Chicago/Kedzie,45417,2016-09-13 12:36:57.132624
48,Intercampus (I),29724,29724,314,Chicago/Lee,45488,2016-09-13 12:38:08.358865
48,Intercampus (I),29913,29730,307,Noyes L Station,45529,2016-09-13 12:38:49.327196
48,Intercampus (I),29913,29730,306,Ridge/Civic Center,45580,2016-09-13 12:39:40.412368
48,Intercampus (I),29724,29724,157,Chicago/Davis,45651,2016-09-13 12:40:51.742529
48,Intercampus (I),29913,29730,294,Emerson/Maple,45672,2016-09-13 12:41:12.546452
48,Intercampus (I),29913,29730,183,Sherman/Emerson,45794,2016-09-13 12:43:14.121424
48,Intercampus (I),29724,29724,152,Weber Arch,45804,2016-09-13 12:43:24.857580
48,Intercampus (I),29913,29730,309,Sherman/Foster,45815,2016-09-13 12:43:35.620553
48,Intercampus (I),29913,29730,316,Sherman/Gaffield,45856,2016-09-13 12:44:16.611239
48,Intercampus (I),29724,29724,153,Jacobs Center,45897,2016-09-13 12:44:57.570767
48,Intercampus (I),29913,29730,161,Sheridan/Noyes,45948,2016-09-13 12:45:48.711906
48,Intercampus (I),29724,29724,154,Tech Institute,45959,2016-09-13 12:45:59.460986
48,Intercampus (I),29724,29724,155,Patten Gym,46030,2016-09-13 12:47:10.649297
48,Intercampus (I),29913,29730,160,Sheridan/Foster,46061,2016-09-13 12:47:41.560857
48,Intercampus (I),29913,29730,159,Chicago/Sheridan,46152,2016-09-13 12:49:12.886770
48,Intercampus (I),29724,29724,282,Central L Station (westbound),46163,2016-09-13 12:49:23.618768
48,Intercampus (I),29724,29724,252,Central/Jackson (westbound),46224,2016-09-13 12:50:24.711229
48,Intercampus (I),29707,29707,253,Ryan Field,46285,2016-09-13 12:51:25.859693
48,Intercampus (I),29732,29732,301,Sheridan/Loyola (northbound),46316,2016-09-13 12:51:56.750886
48,Intercampus (I),29707,29707,226,Central/Jackson (eastbound),46347,2016-09-13 12:52:27.670566
48,Intercampus (I),29707,29707,300,Central L Station (eastbound),46398,2016-09-13 12:53:18.713144
48,Intercampus (I),29913,29730,308,Chicago/Grove,46399,2016-09-13 12:53:19.453976
48,Intercampus (I),29707,29707,307,Noyes L Station,46531,2016-09-13 12:55:31.277173
48,Intercampus (I),29707,29707,306,Ridge/Civic Center,46582,2016-09-13 12:56:22.314532
48,Intercampus (I),29913,29730,239,Chicago/Greenleaf,46583,2016-09-13 12:56:23.163921
48,Intercampus (I),29913,29730,240,Chicago/Main,46644,2016-09-13 12:57:24.350437
48,Intercampus (I),29707,29707,294,Emerson/Maple,46715,2016-09-13 12:58:35.524054
48,Intercampus (I),29728,29728,242,Ward Building,46796,2016-09-13 12:59:56.769000
48,Intercampus (I),29707,29707,183,Sherman/Emerson,46797,2016-09-13 12:59:57.472068
48,Intercampus (I),29707,29707,309,Sherman/Foster,46848,2016-09-13 13:00:48.522951
48,Intercampus (I),29707,29707,316,Sherman/Gaffield,46889,2016-09-13 13:01:29.480932
48,Intercampus (I),29707,29707,161,Sheridan/Noyes,46980,2016-09-13 13:03:00.953637
48,Intercampus (I),29707,29707,160,Sheridan/Foster,47122,2016-09-13 13:05:22.638259
48,Intercampus (I),29732,29732,313,Chicago/Kedzie,47143,2016-09-13 13:05:43.489778
48,Intercampus (I),29707,29707,159,Chicago/Sheridan,47164,2016-09-13 13:06:04.291851
48,Intercampus (I),29732,29732,314,Chicago/Lee,47205,2016-09-13 13:06:45.302395
48,Intercampus (I),29913,29730,241,Sheridan/Loyola (southbound),47316,2016-09-13 13:08:36.852891
48,Intercampus (I),29707,29707,308,Chicago/Grove,47438,2016-09-13 13:10:38.661211
48,Intercampus (I),29732,29732,157,Chicago/Davis,47459,2016-09-13 13:10:59.512926
48,Intercampus (I),29707,29707,239,Chicago/Greenleaf,47520,2016-09-13 13:12:00.663461
48,Intercampus (I),29732,29732,152,Weber Arch,47601,2016-09-13 13:13:21.916663
48,Intercampus (I),29732,29732,153,Jacobs Center,47693,2016-09-13 13:14:53.232672
48,Intercampus (I),29707,29707,240,Chicago/Main,47703,2016-09-13 13:15:03.988261
48,Intercampus (I),29732,29732,154,Tech Institute,47755,2016-09-13 13:15:55.246870
48,Intercampus (I),29732,29732,155,Patten Gym,47836,2016-09-13 13:17:16.548121
48,Intercampus (I),29732,29732,282,Central L Station (westbound),48038,2016-09-13 13:20:38.773984
48,Intercampus (I),29732,29732,252,Central/Jackson (westbound),48099,2016-09-13 13:21:39.929678
48,Intercampus (I),29728,29728,301,Sheridan/Loyola (northbound),48191,2016-09-13 13:23:11.303400
48,Intercampus (I),29732,29732,253,Ryan Field,48192,2016-09-13 13:23:12.003342
48,Intercampus (I),29707,29707,241,Sheridan/Loyola (southbound),48333,2016-09-13 13:25:33.695372
48,Intercampus (I),29729,29729,226,Central/Jackson (eastbound),48617,2016-09-13 13:30:17.670198
48,Intercampus (I),29729,29729,300,Central L Station (eastbound),48688,2016-09-13 13:31:28.870019
48,Intercampus (I),29728,29728,313,Chicago/Kedzie,48749,2016-09-13 13:32:29.948697
48,Intercampus (I),29729,29729,307,Noyes L Station,48821,2016-09-13 13:33:41.153738
48,Intercampus (I),29729,29729,306,Ridge/Civic Center,48872,2016-09-13 13:34:32.171774
48,Intercampus (I),29728,29728,314,Chicago/Lee,48913,2016-09-13 13:35:13.154822
48,Intercampus (I),29729,29729,294,Emerson/Maple,48974,2016-09-13 13:36:14.282605
48,Intercampus (I),29729,29729,183,Sherman/Emerson,49055,2016-09-13 13:37:35.566331
48,Intercampus (I),29727,29727,242,Ward Building,49066,2016-09-13 13:37:46.309931
48,Intercampus (I),29728,29728,157,Chicago/Davis,49098,2016-09-13 13:38:18.067544
48,Intercampus (I),29729,29729,309,Sherman/Foster,49098,2016-09-13 13:38:18.789005
48,Intercampus (I),29729,29729,316,Sherman/Gaffield,49149,2016-09-13 13:39:09.886723
48,Intercampus (I),29729,29729,161,Sheridan/Noyes,49223,2016-09-13 13:40:23.460071
48,Intercampus (I),29728,29728,152,Weber Arch,49294,2016-09-13 13:41:34.754277
48,Intercampus (I),29728,29728,153,Jacobs Center,49345,2016-09-13 13:42:25.789282
48,Intercampus (I),29729,29729,160,Sheridan/Foster,49366,2016-09-13 13:42:46.565173
48,Intercampus (I),29728,29728,154,Tech Institute,49427,2016-09-13 13:43:47.673259
48,Intercampus (I),29729,29729,159,Chicago/Sheridan,49458,2016-09-13 13:44:18.561780
48,Intercampus (I),29728,29728,155,Patten Gym,49539,2016-09-13 13:45:39.785901
48,Intercampus (I),29729,29729,308,Chicago/Grove,49631,2016-09-13 13:47:11.344216
48,Intercampus (I),29728,29728,300,Central L Station (eastbound),49722,2016-09-13 13:48:42.685293
48,Intercampus (I),29729,29729,239,Chicago/Greenleaf,49763,2016-09-13 13:49:23.684856
48,Intercampus (I),29729,29729,240,Chicago/Main,49875,2016-09-13 13:51:15.144548
48,Intercampus (I),29732,29732,226,Central/Jackson (eastbound),50288,2016-09-13 13:58:08.947516
48,Intercampus (I),29732,29732,300,Central L Station (eastbound),50380,2016-09-13 13:59:40.301156
48,Intercampus (I),29727,29727,301,Sheridan/Loyola (northbound),50411,2016-09-13 14:00:11.197541
48,Intercampus (I),29729,29729,241,Sheridan/Loyola (southbound),50442,2016-09-13 14:00:42.068688
48,Intercampus (I),29732,29732,307,Noyes L Station,50543,2016-09-13 14:02:23.569147
48,Intercampus (I),29732,29732,306,Ridge/Civic Center,50604,2016-09-13 14:03:24.643096
48,Intercampus (I),29732,29732,294,Emerson/Maple,50726,2016-09-13 14:05:26.167469
48,Intercampus (I),29732,29732,183,Sherman/Emerson,50918,2016-09-13 14:08:38.397915
48,Intercampus (I),29732,29732,309,Sherman/Foster,50949,2016-09-13 14:09:09.270248
48,Intercampus (I),29732,29732,316,Sherman/Gaffield,50990,2016-09-13 14:09:50.219101
48,Intercampus (I),29732,29732,161,Sheridan/Noyes,51142,2016-09-13 14:12:22.338494
48,Intercampus (I),29727,29727,313,Chicago/Kedzie,51183,2016-09-13 14:13:03.311769
48,Intercampus (I),29732,29732,160,Sheridan/Foster,51264,2016-09-13 14:14:24.537464
48,Intercampus (I),29727,29727,314,Chicago/Lee,51265,2016-09-13 14:14:25.241368
48,Intercampus (I),29732,29732,159,Chicago/Sheridan,51356,2016-09-13 14:15:56.590358
48,Intercampus (I),29727,29727,157,Chicago/Davis,51478,2016-09-13 14:17:58.196760
48,Intercampus (I),29729,29729,242,Ward Building,51488,2016-09-13 14:18:08.920735
48,Intercampus (I),29732,29732,308,Chicago/Grove,51529,2016-09-13 14:18:49.926911
48,Intercampus (I),29725,29725,242,Ward Building,51631,2016-09-13 14:20:31.360908
48,Intercampus (I),29732,29732,239,Chicago/Greenleaf,51662,2016-09-13 14:21:02.409461
48,Intercampus (I),29727,29727,152,Weber Arch,51713,2016-09-13 14:21:53.509177
48,Intercampus (I),29732,29732,240,Chicago/Main,51734,2016-09-13 14:22:14.348711
48,Intercampus (I),29727,29727,153,Jacobs Center,51795,2016-09-13 14:23:15.484134
48,Intercampus (I),29727,29727,154,Tech Institute,51927,2016-09-13 14:25:27.119296
48,Intercampus (I),29727,29727,155,Patten Gym,51968,2016-09-13 14:26:08.094661
48,Intercampus (I),29727,29727,282,Central L Station (westbound),52089,2016-09-13 14:28:09.851813
48,Intercampus (I),29727,29727,252,Central/Jackson (westbound),52161,2016-09-13 14:29:21.183435
48,Intercampus (I),29727,29727,253,Ryan Field,52443,2016-09-13 14:34:03.947415
48,Intercampus (I),29732,29732,241,Sheridan/Loyola (southbound),52495,2016-09-13 14:34:55.007627
48,Intercampus (I),29728,29728,253,Ryan Field,52717,2016-09-13 14:38:37.374628
48,Intercampus (I),29728,29728,226,Central/Jackson (eastbound),52748,2016-09-13 14:39:08.328226
48,Intercampus (I),29728,29728,300,Central L Station (eastbound),52799,2016-09-13 14:39:59.411464
48,Intercampus (I),29728,29728,307,Noyes L Station,52961,2016-09-13 14:42:41.638851
48,Intercampus (I),29728,29728,306,Ridge/Civic Center,53012,2016-09-13 14:43:32.739900
48,Intercampus (I),29728,29728,294,Emerson/Maple,53114,2016-09-13 14:45:14.182963
48,Intercampus (I),29728,29728,183,Sherman/Emerson,53245,2016-09-13 14:47:25.914454
48,Intercampus (I),29728,29728,309,Sherman/Foster,53266,2016-09-13 14:47:46.758410
48,Intercampus (I),29728,29728,316,Sherman/Gaffield,53297,2016-09-13 14:48:17.671389
48,Intercampus (I),29728,29728,161,Sheridan/Noyes,53368,2016-09-13 14:49:28.882780
48,Intercampus (I),29725,29725,301,Sheridan/Loyola (northbound),53389,2016-09-13 14:49:49.718406
48,Intercampus (I),29728,29728,160,Sheridan/Foster,53511,2016-09-13 14:51:51.288695
48,Intercampus (I),29728,29728,159,Chicago/Sheridan,53572,2016-09-13 14:52:52.531201
48,Intercampus (I),29728,29728,308,Chicago/Grove,53784,2016-09-13 14:56:24.788881
48,Intercampus (I),29727,29727,226,Central/Jackson (eastbound),53876,2016-09-13 14:57:56.205921
48,Intercampus (I),29728,29728,239,Chicago/Greenleaf,53897,2016-09-13 14:58:17.038318
48,Intercampus (I),29727,29727,300,Central L Station (eastbound),53917,2016-09-13 14:58:37.934898
48,Intercampus (I),29725,29725,313,Chicago/Kedzie,53979,2016-09-13 14:59:39.041602
48,Intercampus (I),29732,29732,242,Ward Building,53989,2016-09-13 14:59:49.824337
48,Intercampus (I),29728,29728,240,Chicago/Main,54020,2016-09-13 15:00:20.722304
48,Intercampus (I),29727,29727,307,Noyes L Station,54081,2016-09-13 15:01:21.840464
48,Intercampus (I),29725,29725,314,Chicago/Lee,54122,2016-09-13 15:02:02.841704
48,Intercampus (I),29727,29727,306,Ridge/Civic Center,54163,2016-09-13 15:02:43.893979
48,Intercampus (I),29729,29729,301,Sheridan/Loyola (northbound),54275,2016-09-13 15:04:35.437584
48,Intercampus (I),29727,29727,294,Emerson/Maple,54276,2016-09-13 15:04:36.216527
48,Intercampus (I),29725,29725,157,Chicago/Davis,54297,2016-09-13 15:04:57.076796
48,Intercampus (I),29727,29727,183,Sherman/Emerson,54428,2016-09-13 15:07:08.716414
48,Intercampus (I),29727,29727,309,Sherman/Foster,54449,2016-09-13 15:07:29.579087
48,Intercampus (I),29725,29725,152,Weber Arch,54510,2016-09-13 15:08:30.776921
48,Intercampus (I),29727,29727,316,Sherman/Gaffield,54511,2016-09-13 15:08:31.586891
48,Intercampus (I),29725,29725,153,Jacobs Center,54552,2016-09-13 15:09:12.569106
48,Intercampus (I),29728,29728,241,Sheridan/Loyola (southbound),54573,2016-09-13 15:09:33.411165
48,Intercampus (I),29727,29727,161,Sheridan/Noyes,54604,2016-09-13 15:10:04.365433
48,Intercampus (I),29725,29725,154,Tech Institute,54615,2016-09-13 15:10:15.232290
48,Intercampus (I),29725,29725,155,Patten Gym,54666,2016-09-13 15:11:06.359957
48,Intercampus (I),29727,29727,160,Sheridan/Foster,54828,2016-09-13 15:13:48.387695
48,Intercampus (I),29729,29729,313,Chicago/Kedzie,54869,2016-09-13 15:14:29.355201
48,Intercampus (I),29725,29725,282,Central L Station (westbound),54870,2016-09-13 15:14:30.064133
48,Intercampus (I),29725,29725,252,Central/Jackson (westbound),54941,2016-09-13 15:15:41.267437
48,Intercampus (I),29729,29729,314,Chicago/Lee,54952,2016-09-13 15:15:52.016090
48,Intercampus (I),29727,29727,159,Chicago/Sheridan,54962,2016-09-13 15:16:02.799604
48,Intercampus (I),29729,29729,157,Chicago/Davis,55104,2016-09-13 15:18:24.560890
48,Intercampus (I),29725,29725,253,Ryan Field,55155,2016-09-13 15:19:15.670011
48,Intercampus (I),29727,29727,308,Chicago/Grove,55166,2016-09-13 15:19:26.433722
48,Intercampus (I),29729,29729,152,Weber Arch,55308,2016-09-13 15:21:48.154202
48,Intercampus (I),29729,29729,153,Jacobs Center,55349,2016-09-13 15:22:29.147239
48,Intercampus (I),29727,29727,239,Chicago/Greenleaf,55349,2016-09-13 15:22:29.878560
48,Intercampus (I),29729,29729,154,Tech Institute,55441,2016-09-13 15:24:01.251621
48,Intercampus (I),29725,29725,226,Central/Jackson (eastbound),55441,2016-09-13 15:24:01.984896
48,Intercampus (I),29727,29727,240,Chicago/Main,55462,2016-09-13 15:24:22.846098
48,Intercampus (I),29729,29729,155,Patten Gym,55523,2016-09-13 15:25:23.976026
48,Intercampus (I),29725,29725,300,Central L Station (eastbound),55534,2016-09-13 15:25:34.754545
48,Intercampus (I),29729,29729,282,Central L Station (westbound),55676,2016-09-13 15:27:56.555414
48,Intercampus (I),29725,29725,307,Noyes L Station,55687,2016-09-13 15:28:07.353084
48,Intercampus (I),29729,29729,252,Central/Jackson (westbound),55718,2016-09-13 15:28:38.267536
48,Intercampus (I),29725,29725,306,Ridge/Civic Center,55769,2016-09-13 15:29:29.340772
48,Intercampus (I),29729,29729,253,Ryan Field,55870,2016-09-13 15:31:10.769733
48,Intercampus (I),29725,29725,294,Emerson/Maple,55911,2016-09-13 15:31:51.794502
48,Intercampus (I),29728,29728,242,Ward Building,55983,2016-09-13 15:33:03.130644
48,Intercampus (I),29725,29725,183,Sherman/Emerson,56054,2016-09-13 15:34:14.369481
48,Intercampus (I),29725,29725,309,Sherman/Foster,56105,2016-09-13 15:35:05.467936
48,Intercampus (I),29725,29725,316,Sherman/Gaffield,56146,2016-09-13 15:35:46.466830
48,Intercampus (I),29725,29725,161,Sheridan/Noyes,56258,2016-09-13 15:37:38.012525
48,Intercampus (I),29727,29727,241,Sheridan/Loyola (southbound),56258,2016-09-13 15:37:38.751896
48,Intercampus (I),29725,29725,160,Sheridan/Foster,56420,2016-09-13 15:40:20.658418
48,Intercampus (I),29725,29725,159,Chicago/Sheridan,56481,2016-09-13 15:41:21.831450
48,Intercampus (I),29725,29725,308,Chicago/Grove,56664,2016-09-13 15:44:24.065868
48,Intercampus (I),29725,29725,239,Chicago/Greenleaf,56785,2016-09-13 15:46:25.674250
48,Intercampus (I),29725,29725,240,Chicago/Main,56877,2016-09-13 15:47:57.022385
48,Intercampus (I),29729,29729,226,Central/Jackson (eastbound),56917,2016-09-13 15:48:37.983284
48,Intercampus (I),29729,29729,300,Central L Station (eastbound),57049,2016-09-13 15:50:49.667956
48,Intercampus (I),29729,29729,307,Noyes L Station,57171,2016-09-13 15:52:51.352023
48,Intercampus (I),29729,29729,306,Ridge/Civic Center,57222,2016-09-13 15:53:42.587136
48,Intercampus (I),29729,29729,294,Emerson/Maple,57313,2016-09-13 15:55:13.963718
48,Intercampus (I),29729,29729,183,Sherman/Emerson,57415,2016-09-13 15:56:55.447100
48,Intercampus (I),29728,29728,301,Sheridan/Loyola (northbound),57446,2016-09-13 15:57:26.499811
48,Intercampus (I),29729,29729,309,Sherman/Foster,57447,2016-09-13 15:57:27.268208
48,Intercampus (I),29729,29729,316,Sherman/Gaffield,57508,2016-09-13 15:58:28.573599
48,Intercampus (I),29729,29729,161,Sheridan/Noyes,57579,2016-09-13 15:59:39.943347
48,Intercampus (I),29726,29726,253,Ryan Field,57681,2016-09-13 16:01:21.622877
48,Intercampus (I),29729,29729,160,Sheridan/Foster,57712,2016-09-13 16:01:52.528857
48,Intercampus (I),29725,29725,241,Sheridan/Loyola (southbound),57763,2016-09-13 16:02:43.608919
48,Intercampus (I),29726,29726,226,Central/Jackson (eastbound),57844,2016-09-13 16:04:04.950940
48,Intercampus (I),29728,29728,313,Chicago/Kedzie,57865,2016-09-13 16:04:25.804909
48,Intercampus (I),29729,29729,159,Chicago/Sheridan,57876,2016-09-13 16:04:36.601475
48,Intercampus (I),29726,29726,300,Central L Station (eastbound),57937,2016-09-13 16:05:37.745960
48,Intercampus (I),29728,29728,314,Chicago/Lee,58008,2016-09-13 16:06:48.987515
48,Intercampus (I),29729,29729,308,Chicago/Grove,58019,2016-09-13 16:06:59.764186
48,Intercampus (I),29726,29726,307,Noyes L Station,58080,2016-09-13 16:08:00.989106
48,Intercampus (I),29726,29726,306,Ridge/Civic Center,58122,2016-09-13 16:08:42.108546
48,Intercampus (I),29729,29729,239,Chicago/Greenleaf,58132,2016-09-13 16:08:52.933940
48,Intercampus (I),29727,29727,242,Ward Building,58204,2016-09-13 16:10:04.209481
48,Intercampus (I),29728,29728,157,Chicago/Davis,58235,2016-09-13 16:10:35.140022
48,Intercampus (I),29729,29729,240,Chicago/Main,58276,2016-09-13 16:11:16.188570
48,Intercampus (I),29726,29726,294,Emerson/Maple,58276,2016-09-13 16:11:16.974016
48,Intercampus (I),29728,29728,152,Weber Arch,58428,2016-09-13 16:13:48.911627
48,Intercampus (I),29726,29726,183,Sherman/Emerson,58469,2016-09-13 16:14:29.947776
48,Intercampus (I),29728,29728,153,Jacobs Center,58490,2016-09-13 16:14:50.818411
48,Intercampus (I),29726,29726,309,Sherman/Foster,58501,2016-09-13 16:15:01.746133
48,Intercampus (I),29726,29726,316,Sherman/Gaffield,58522,2016-09-13 16:15:22.588413
48,Intercampus (I),29728,29728,154,Tech Institute,58553,2016-09-13 16:15:53.525313
48,Intercampus (I),29728,29728,155,Patten Gym,58614,2016-09-13 16:16:54.648358
48,Intercampus (I),29726,29726,161,Sheridan/Noyes,58645,2016-09-13 16:17:25.556146
48,Intercampus (I),29728,29728,282,Central L Station (westbound),58777,2016-09-13 16:19:37.370461
48,Intercampus (I),29726,29726,160,Sheridan/Foster,58828,2016-09-13 16:20:28.470728
